video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0522102810_rgb,31,392.19000244140625,801.22998046875,1.0,372.9649963378906,766.625,1.0,376.80999755859375,724.3300170898438,1.0,476.7799987792969,801.22998046875,1.0,469.0899963378906,758.9349975585938,1.0,453.7099914550781,716.6400146484375,1.0,53.83000183105469,801.22998046875,1.0,49.98500061035156,762.780029296875,1.0,76.9000015258789,701.260009765625,1.0,203.78500366210938,808.9199829101562,1.0,173.02499389648438,778.1600341796875,1.0,146.11000061035156,724.3300170898438,1.0,592.1300048828125,632.0499877929688,1.0,545.989990234375,539.77001953125,1.0,419.1050109863281,528.2349853515625,1.0,161.49000549316406,532.0800170898438,1.0,307.6000061035156,524.3900146484375,1.0
0522102810_rgb,32,387.0,800.5799560546875,1.0,375.3899841308594,765.75,1.0,379.2599792480469,727.0499877929688,1.0,503.0999755859375,800.5799560546875,1.0,487.6199951171875,761.8800048828125,1.0,464.3999938964844,715.4400024414062,1.0,46.439998626708984,796.7099609375,1.0,58.04999923706055,761.8800048828125,1.0,85.13999938964844,699.9599609375,1.0,201.239990234375,812.1900024414062,1.0,174.14999389648438,777.3599853515625,1.0,150.92999267578125,723.1799926757812,1.0,599.8499755859375,630.2999877929688,1.0,553.4099731445312,537.4199829101562,1.0,425.6999816894531,529.6799926757812,1.0,162.5399932861328,529.6799926757812,1.0,313.4700012207031,525.8099975585938,1.0
0522102810_rgb,33,386.5,800.9099731445312,1.0,374.9049987792969,766.125,1.0,390.364990234375,727.4749755859375,1.0,525.6400146484375,808.6400146484375,1.0,506.31500244140625,773.85498046875,1.0,486.989990234375,731.3399658203125,1.0,77.30000305175781,789.3150024414062,1.0,96.625,758.39501953125,1.0,108.22000122070312,700.4200439453125,1.0,212.5749969482422,816.3699951171875,1.0,185.52000427246094,785.4500122070312,1.0,162.3300018310547,727.4749755859375,1.0,610.6699829101562,630.8499755859375,1.0,568.155029296875,538.0899658203125,1.0,448.3399963378906,530.3599853515625,1.0,185.52000427246094,530.3599853515625,1.0,336.2550048828125,526.4949951171875,1.0
0522102810_rgb,34,385.32000732421875,801.1749877929688,1.0,377.9100036621094,767.8299560546875,1.0,392.72998046875,727.074951171875,1.0,526.1099853515625,812.2899780273438,1.0,511.28997802734375,775.239990234375,1.0,489.05999755859375,738.1900024414062,1.0,92.625,782.6500244140625,1.0,114.85499572753906,756.7149658203125,1.0,125.97000122070312,701.1400146484375,1.0,207.47999572753906,812.2899780273438,1.0,185.25,782.6500244140625,1.0,170.42999267578125,723.3699951171875,1.0,615.0299682617188,627.0399780273438,1.0,574.2749633789062,541.8250122070312,1.0,459.41998291015625,534.4149780273438,1.0,207.47999572753906,523.2999877929688,1.0,355.67999267578125,530.7099609375,1.0
0522102810_rgb,35,388.30999755859375,802.3599853515625,1.0,377.4049987792969,769.64501953125,1.0,399.2149963378906,729.6600341796875,1.0,530.0750122070312,809.6300048828125,1.0,508.2649841308594,776.9150390625,1.0,497.3599853515625,736.9299926757812,1.0,148.39999389648438,791.4549560546875,1.0,159.30499267578125,755.10498046875,1.0,148.39999389648438,693.3099975585938,1.0,202.9250030517578,813.2650146484375,1.0,184.75,780.5499877929688,1.0,177.47999572753906,722.3900146484375,1.0,624.5850219726562,627.8800048828125,1.0,584.5999755859375,540.6400146484375,1.0,479.18499755859375,537.0050048828125,1.0,213.8300018310547,526.0999755859375,1.0,373.7699890136719,533.3699951171875,1.0
0522102810_rgb,36,387.5,801.925048828125,1.0,383.9750061035156,766.675048828125,1.0,405.125,731.425048828125,1.0,528.5,812.5,1.0,507.3500061035156,777.25,1.0,496.7750244140625,742.0,1.0,168.9499969482422,787.8250122070312,1.0,190.10000610351562,752.5750122070312,1.0,168.9499969482422,689.125,1.0,207.72500610351562,808.9749755859375,1.0,190.10000610351562,784.300048828125,1.0,176.0,724.375,1.0,627.2000122070312,632.7249755859375,1.0,591.9500122070312,537.5499877929688,1.0,486.20001220703125,537.5499877929688,1.0,228.875,523.4500122070312,1.0,373.4000244140625,534.0250244140625,1.0
0522102810_rgb,37,386.0,800.5,1.0,396.5,765.5,1.0,414.0,730.5,1.0,529.5,811.0,1.0,508.5,779.5,1.0,498.0,741.0,1.0,246.0,793.5,1.0,246.0,755.0,1.0,218.0,706.0,1.0,197.0,814.5,1.0,183.0,779.5,1.0,179.5,716.5,1.0,634.5,636.0,1.0,603.0,541.5,1.0,494.5,538.0,1.0,239.0,524.0,1.0,379.0,534.5,1.0
0522102810_rgb,38,405.0,782.280029296875,1.0,443.94000244140625,764.5799560546875,1.0,465.17999267578125,732.719970703125,1.0,532.4400024414062,810.5999755859375,1.0,511.1999816894531,778.739990234375,1.0,504.1199951171875,736.260009765625,1.0,312.9599914550781,796.4400024414062,1.0,298.79998779296875,761.0400390625,1.0,263.3999938964844,711.47998046875,1.0,203.22000122070312,814.1400146484375,1.0,185.52000427246094,782.280029296875,1.0,189.05999755859375,711.47998046875,1.0,645.719970703125,640.6799926757812,1.0,617.4000244140625,545.0999755859375,1.0,504.1199951171875,538.02001953125,1.0,252.77999877929688,530.9400024414062,1.0,394.3800048828125,534.47998046875,1.0
0522102810_rgb,39,432.239990234375,775.7999877929688,1.0,464.2799987792969,765.1199951171875,1.0,478.5199890136719,729.52001953125,1.0,528.3599853515625,811.4000244140625,1.0,510.55999755859375,779.3599853515625,1.0,514.1199951171875,740.199951171875,1.0,339.67999267578125,797.1600341796875,1.0,321.8800048828125,765.1199951171875,1.0,289.8399963378906,711.719970703125,1.0,197.27999877929688,811.4000244140625,1.0,183.04000854492188,775.7999877929688,1.0,197.27999877929688,711.719970703125,1.0,652.9599609375,640.52001953125,1.0,624.47998046875,547.9599609375,1.0,514.1199951171875,533.719970703125,1.0,268.47998046875,533.719970703125,1.0,396.6399841308594,533.719970703125,1.0
0522102810_rgb,40,470.8800048828125,774.7000122070312,1.0,498.79998779296875,760.739990234375,1.0,533.7000122070312,718.8599853515625,1.0,526.719970703125,809.5999755859375,1.0,512.760009765625,785.1700439453125,1.0,505.7799987792969,739.7999877929688,1.0,369.6700134277344,795.6400146484375,1.0,348.7300109863281,767.719970703125,1.0,310.3399963378906,715.3699951171875,1.0,202.14999389648438,809.5999755859375,1.0,191.67999267578125,774.7000122070312,1.0,198.66000366210938,711.8800048828125,1.0,666.3200073242188,642.0799560546875,1.0,638.4000244140625,544.3599853515625,1.0,526.719970703125,537.3800048828125,1.0,278.92999267578125,537.3800048828125,1.0,418.5299987792969,533.8900146484375,1.0
