video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0522091730_rgb,30,326.91998291015625,808.8099975585938,1.0,330.6349792480469,775.375,1.0,360.35498046875,738.2249755859375,1.0,482.9499816894531,816.239990234375,1.0,464.375,782.8049926757812,1.0,453.22998046875,749.3699951171875,1.0,193.17999267578125,790.2349853515625,1.0,185.75,756.7999877929688,1.0,170.88999938964844,704.7899780273438,1.0,170.88999938964844,816.239990234375,1.0,148.59999084472656,782.8049926757812,1.0,133.739990234375,723.364990234375,1.0,638.97998046875,652.780029296875,1.0,586.969970703125,571.0499877929688,1.0,445.79998779296875,552.4749755859375,1.0,200.61000061035156,548.760009765625,1.0,326.91998291015625,545.0449829101562,1.0
0522091730_rgb,31,334.8500061035156,796.114990234375,1.0,367.8349914550781,774.125,1.0,397.1549987792969,741.1400146484375,1.0,485.114990234375,818.10498046875,1.0,466.7900085449219,785.1199951171875,1.0,459.4599914550781,748.469970703125,1.0,261.54998779296875,803.4450073242188,1.0,250.55499267578125,766.7949829101562,1.0,210.239990234375,711.8200073242188,1.0,173.58999633789062,818.10498046875,1.0,155.26499938964844,781.4549560546875,1.0,151.60000610351562,719.1500244140625,1.0,650.0399780273438,653.1799926757812,1.0,606.0599975585938,572.5499877929688,1.0,459.4599914550781,550.5599975585938,1.0,217.5699920654297,546.89501953125,1.0,338.5149841308594,546.89501953125,1.0
0522091730_rgb,32,347.0,792.5,1.0,379.625,774.375,1.0,412.25,741.75,1.0,488.375,821.5,1.0,466.625,788.875,1.0,463.0,749.0,1.0,292.625,807.0,1.0,274.5,770.75,1.0,238.25,720.0,1.0,165.75,821.5,1.0,151.25,785.25,1.0,151.25,720.0,1.0,658.75,654.75,1.0,611.625,575.0,1.0,473.875,553.25,1.0,223.75,546.0,1.0,354.25,546.0,1.0
0522091730_rgb,33,388.7599792480469,778.1199951171875,1.0,424.9599914550781,778.1199951171875,1.0,450.29998779296875,738.2999877929688,1.0,490.1199951171875,821.5599975585938,1.0,468.3999938964844,788.97998046875,1.0,475.6399841308594,756.4000244140625,1.0,338.0799865722656,803.4599609375,1.0,316.3599853515625,770.8800048828125,1.0,272.91998291015625,716.5799560546875,1.0,167.94000244140625,821.5599975585938,1.0,153.45999145507812,788.97998046875,1.0,164.3199920654297,720.199951171875,1.0,671.1199951171875,662.280029296875,1.0,627.6799926757812,575.4000244140625,1.0,482.8799743652344,546.4400024414062,1.0,240.33999633789062,546.4400024414062,1.0,367.03997802734375,546.4400024414062,1.0
0522091730_rgb,34,446.8499755859375,780.0799560546875,1.0,502.875,765.1400146484375,1.0,514.0799560546875,727.7899780273438,1.0,484.1999816894531,817.4299926757812,1.0,476.72998046875,795.02001953125,1.0,469.2599792480469,742.72998046875,1.0,342.2699890136719,802.489990234375,1.0,316.125,768.875,1.0,282.510009765625,720.3199462890625,1.0,170.45999145507812,821.1649780273438,1.0,155.51998901367188,783.81494140625,1.0,174.1949920654297,716.5849609375,1.0,685.8899536132812,660.5599975585938,1.0,648.5399780273438,574.655029296875,1.0,499.1399841308594,548.510009765625,1.0,256.364990234375,548.510009765625,1.0,387.0899963378906,544.7750244140625,1.0
0522091730_rgb,35,499.1449890136719,790.10498046875,1.0,517.8699951171875,763.8900146484375,1.0,532.8499755859375,726.4400024414062,1.0,487.90997314453125,827.5549926757812,1.0,472.92999267578125,801.3399658203125,1.0,472.92999267578125,748.9099731445312,1.0,338.1099853515625,805.0849609375,1.0,315.6399841308594,771.3800048828125,1.0,285.67999267578125,726.4400024414062,1.0,165.83999633789062,823.8099975585938,1.0,158.35000610351562,786.3599853515625,1.0,177.0749969482422,718.949951171875,1.0,697.6300048828125,666.52001953125,1.0,656.4349975585938,576.6400146484375,1.0,514.125,546.6799926757812,1.0,266.9549865722656,546.6799926757812,1.0,390.53997802734375,546.6799926757812,1.0
0522091730_rgb,36,574.7000122070312,804.260009765625,1.0,574.7000122070312,766.2100219726562,1.0,570.89501953125,728.1600341796875,1.0,483.3800048828125,819.47998046875,1.0,471.9649963378906,785.2349853515625,1.0,475.77001953125,743.3800048828125,1.0,338.7900085449219,804.260009765625,1.0,315.9599914550781,773.8200073242188,1.0,285.52001953125,724.35498046875,1.0,171.3699951171875,819.47998046875,1.0,163.760009765625,781.4300537109375,1.0,190.39500427246094,712.9400024414062,1.0,711.6799926757812,659.6700439453125,1.0,673.6300048828125,575.9599609375,1.0,529.0400390625,545.52001953125,1.0,293.1300048828125,553.1300048828125,1.0,414.8900146484375,545.52001953125,1.0
0522091730_rgb,37,606.239990234375,807.219970703125,1.0,594.7349853515625,768.8699951171875,1.0,583.22998046875,726.6849975585938,1.0,483.52001953125,822.5599975585938,1.0,472.0150146484375,788.0450439453125,1.0,483.52001953125,745.8599853515625,1.0,337.7900085449219,807.219970703125,1.0,318.614990234375,772.7050170898438,1.0,291.77001953125,722.8499755859375,1.0,169.0500030517578,818.7249755859375,1.0,172.885009765625,780.375,1.0,195.89500427246094,711.344970703125,1.0,721.2899780273438,661.489990234375,1.0,682.9400024414062,569.4500122070312,1.0,541.0450439453125,546.4400024414062,1.0,303.2750244140625,550.2750244140625,1.0,422.1600036621094,546.4400024414062,1.0
0522091730_rgb,38,640.0,807.52001953125,1.0,620.7000122070312,772.780029296875,1.0,609.1199951171875,738.0399780273438,1.0,485.5999755859375,822.9599609375,1.0,474.0199890136719,788.219970703125,1.0,493.3199768066406,745.760009765625,1.0,338.91998291015625,803.6599731445312,1.0,315.760009765625,768.9199829101562,1.0,296.4599914550781,722.5999755859375,1.0,180.66000366210938,807.52001953125,1.0,199.95999145507812,768.9199829101562,1.0,223.1199951171875,707.1600341796875,1.0,740.3599853515625,656.97998046875,1.0,701.760009765625,568.199951171875,1.0,558.93994140625,548.9000244140625,1.0,315.760009765625,552.760009765625,1.0,443.1399841308594,548.9000244140625,1.0
0522091730_rgb,39,647.0,807.0599975585938,1.0,624.0800170898438,776.5,1.0,612.6199951171875,738.2999877929688,1.0,486.55999755859375,822.3399658203125,1.0,478.91998291015625,787.9599609375,1.0,494.1999816894531,749.760009765625,1.0,341.3999938964844,803.239990234375,1.0,318.47998046875,768.8599853515625,1.0,295.55999755859375,719.199951171875,1.0,196.239990234375,795.5999755859375,1.0,222.97999572753906,768.8599853515625,1.0,234.44000244140625,707.739990234375,1.0,746.3200073242188,650.4400024414062,1.0,704.2999877929688,566.4000244140625,1.0,570.5999755859375,551.1199951171875,1.0,326.1199951171875,547.2999877929688,1.0,456.0,551.1199951171875,1.0
