video,frame,LFHoof_x,LFHoof_y,LFHoof_likelihood,LFAnkle_x,LFAnkle_y,LFAnkle_likelihood,LFKnee_x,LFKnee_y,LFKnee_likelihood,RFHoof_x,RFHoof_y,RFHoof_likelihood,RFAnkle_x,RFAnkle_y,RFAnkle_likelihood,RFKnee_x,RFKnee_y,RFKnee_likelihood,LHHoof_x,LHHoof_y,LHHoof_likelihood,LHAnkle_x,LHAnkle_y,LHAnkle_likelihood,LHKnee_x,LHKnee_y,LHKnee_likelihood,RHHoof_x,RHHoof_y,RHHoof_likelihood,RHAnkle_x,RHAnkle_y,RHAnkle_likelihood,RHKnee_x,RHKnee_y,RHKnee_likelihood,Nose_x,Nose_y,Nose_likelihood,HeadTop_x,HeadTop_y,HeadTop_likelihood,Spine1_x,Spine1_y,Spine1_likelihood,Spine2_x,Spine2_y,Spine2_likelihood,Spine3_x,Spine3_y,Spine3_likelihood
0522091637_rgb,37,451.9800109863281,797.719970703125,1.0,437.3999938964844,768.5599975585938,1.0,430.1099853515625,732.1099853515625,1.0,280.6650085449219,801.364990234375,1.0,306.17999267578125,772.2049560546875,1.0,335.3399963378906,739.4000244140625,1.0,153.08999633789062,794.0750122070312,1.0,131.22000122070312,761.27001953125,1.0,123.93000030517578,706.594970703125,1.0,215.05499267578125,797.719970703125,1.0,200.47500610351562,764.9150390625,1.0,167.6699981689453,710.239990234375,1.0,597.7799682617188,644.6300048828125,1.0,554.0399780273438,560.7950439453125,1.0,404.5950012207031,549.8599853515625,1.0,167.6699981689453,538.9249877929688,1.0,306.17999267578125,542.5700073242188,1.0
0522091637_rgb,38,454.20001220703125,800.9749755859375,1.0,435.2750244140625,770.6950073242188,1.0,431.4900207519531,729.0599975585938,1.0,306.58502197265625,782.050048828125,1.0,344.43499755859375,774.47998046875,1.0,370.9300231933594,744.2000122070312,1.0,158.97000122070312,797.1900024414062,1.0,140.0449981689453,763.125,1.0,136.260009765625,706.3499755859375,1.0,261.1650085449219,804.760009765625,1.0,234.6699981689453,770.6950073242188,1.0,200.60501098632812,717.7050170898438,1.0,605.6000366210938,645.7900390625,1.0,567.75,558.7349853515625,1.0,416.3500061035156,547.3800048828125,1.0,189.25,536.0250244140625,1.0,314.1549987792969,539.8099975585938,1.0
0522091637_rgb,39,453.22998046875,801.9549560546875,1.0,438.3699951171875,768.52001953125,1.0,434.6549987792969,727.655029296875,1.0,334.3500061035156,783.3800048828125,1.0,371.5,775.949951171875,1.0,393.78997802734375,746.22998046875,1.0,156.02999877929688,794.5250244140625,1.0,137.4550018310547,761.0899658203125,1.0,133.739990234375,709.0799560546875,1.0,274.9100036621094,809.385009765625,1.0,252.6199951171875,779.6649780273438,1.0,211.75498962402344,720.2249755859375,1.0,612.9749755859375,642.2099609375,1.0,575.8250122070312,560.47998046875,1.0,423.5099792480469,545.6199951171875,1.0,185.75,538.1900024414062,1.0,315.7749938964844,541.905029296875,1.0
0522091637_rgb,40,460.0400085449219,796.8499755859375,1.0,441.489990234375,767.1700439453125,1.0,426.6499938964844,722.6500244140625,1.0,385.8399963378906,785.719970703125,1.0,408.1000061035156,770.8800048828125,1.0,430.3600158691406,748.6199951171875,1.0,155.82000732421875,800.5599975585938,1.0,140.97999572753906,763.4599609375,1.0,144.69000244140625,711.52001953125,1.0,285.6700134277344,807.97998046875,1.0,267.1199951171875,782.010009765625,1.0,222.60000610351562,726.3599853515625,1.0,630.7000122070312,644.739990234375,1.0,586.1799926757812,555.7000122070312,1.0,437.7799987792969,548.280029296875,1.0,196.6300048828125,540.8599853515625,1.0,333.8999938964844,540.8599853515625,1.0
0522091637_rgb,41,456.260009765625,804.6400146484375,1.0,456.260009765625,772.10498046875,1.0,430.9549865722656,735.9549560546875,1.0,412.8800048828125,790.1799926757812,1.0,253.82000732421875,775.719970703125,1.0,463.489990234375,746.7999877929688,1.0,152.60000610351562,801.0250244140625,1.0,141.7550048828125,764.875,1.0,145.3699951171875,710.6500244140625,1.0,275.510009765625,819.0999755859375,1.0,282.739990234375,775.719970703125,1.0,221.28500366210938,728.7249755859375,1.0,637.010009765625,638.3499755859375,1.0,593.6300048828125,558.8200073242188,1.0,449.0299987792969,551.5899658203125,1.0,203.2100067138672,544.3599853515625,1.0,336.9649963378906,540.7449951171875,1.0
0522091637_rgb,42,458.4100036621094,803.4500122070312,1.0,443.7300109863281,774.0899658203125,1.0,443.7300109863281,733.719970703125,1.0,491.44000244140625,803.4500122070312,1.0,491.44000244140625,774.0899658203125,1.0,491.44000244140625,733.719970703125,1.0,153.8000030517578,799.780029296875,1.0,142.79000854492188,766.75,1.0,161.13999938964844,704.3599853515625,1.0,278.58001708984375,810.7900390625,1.0,252.88999938964844,781.4300537109375,1.0,223.52999877929688,726.3800048828125,1.0,652.9200439453125,638.300048828125,1.0,605.2100219726562,557.5599975585938,1.0,462.08001708984375,550.219970703125,1.0,219.86000061035156,542.8800048828125,1.0,351.9800109863281,542.8800048828125,1.0
0522091637_rgb,43,459.05999755859375,802.4500122070312,1.0,440.71002197265625,773.0899658203125,1.0,444.3800048828125,732.719970703125,1.0,503.1000061035156,798.780029296875,1.0,514.1099853515625,765.75,1.0,510.44000244140625,729.050048828125,1.0,150.77999877929688,798.780029296875,1.0,143.44000244140625,762.0800170898438,1.0,165.4600067138672,703.3599853515625,1.0,275.55999755859375,806.1199951171875,1.0,253.54000854492188,776.760009765625,1.0,224.1800079345703,725.3800048828125,1.0,657.239990234375,637.300048828125,1.0,613.2000122070312,556.5599975585938,1.0,466.4000244140625,549.219970703125,1.0,231.52000427246094,541.8800048828125,1.0,363.6400146484375,549.219970703125,1.0
0522091637_rgb,44,455.41998291015625,802.574951171875,1.0,440.44000244140625,768.8699951171875,1.0,447.92999267578125,727.6749877929688,1.0,560.2799682617188,806.3199462890625,1.0,545.2999877929688,768.8699951171875,1.0,530.3199462890625,727.6749877929688,1.0,148.32998657226562,798.8299560546875,1.0,152.0749969482422,757.635009765625,1.0,170.79998779296875,701.4599609375,1.0,275.65997314453125,810.0650024414062,1.0,249.4449920654297,776.3599853515625,1.0,226.97499084472656,723.9299926757812,1.0,672.6300048828125,634.0499877929688,1.0,623.9450073242188,555.405029296875,1.0,477.8899841308594,551.6599731445312,1.0,245.6999969482422,544.1699829101562,1.0,369.2850036621094,547.9149780273438,1.0
0522091637_rgb,45,453.8399963378906,801.824951171875,1.0,439.05999755859375,768.5699462890625,1.0,450.1449890136719,731.6199951171875,1.0,572.0800170898438,805.52001953125,1.0,557.2999877929688,768.5699462890625,1.0,542.52001953125,731.6199951171875,1.0,158.239990234375,798.1300048828125,1.0,154.5449981689453,757.4849853515625,1.0,173.02000427246094,702.0599975585938,1.0,276.47998046875,809.2149658203125,1.0,254.30999755859375,775.9599609375,1.0,235.83499145507812,727.9249877929688,1.0,682.9299926757812,635.5499877929688,1.0,631.2000122070312,554.260009765625,1.0,487.0950012207031,550.5650024414062,1.0,250.614990234375,543.1749877929688,1.0,379.94000244140625,546.8699951171875,1.0
0522091637_rgb,46,456.6800231933594,804.510009765625,1.0,441.6200256347656,770.625,1.0,452.9150085449219,732.9749755859375,1.0,592.2200317382812,812.0400390625,1.0,573.39501953125,774.3900146484375,1.0,554.5700073242188,736.739990234375,1.0,159.2449951171875,793.2150268554688,1.0,174.3050079345703,755.5650024414062,1.0,185.60000610351562,699.0899658203125,1.0,275.96002197265625,808.2750244140625,1.0,249.60501098632812,778.155029296875,1.0,234.5449981689453,729.2100219726562,1.0,697.6400146484375,638.8499755859375,1.0,644.9299926757812,556.02001953125,1.0,494.33001708984375,548.489990234375,1.0,260.9000244140625,540.9600219726562,1.0,388.9100036621094,548.489990234375,1.0
